clean_tweet,tweet_translated,polarity,sentimen
pakar nilai bijak etanol bahlil langkah nyata tuju energi hijau bijak menteri energi sumber daya mineral esdm bahlil lahadalia dorong guna etanol campur bahan bakar minyak bbm nilai langkah konkret tuju energi hijau,expert on wise values ​​of ethanol bahlil concrete steps towards wise green energy minister of energy mineral resources esdm bahlil lahadalia encourages the use of ethanol mixed with fuel oil fuel values ​​concrete steps towards green energy,0.19166666666666665,positive
menteri hanif faisol sebut campur etanol kurang kandung sulfur bbm lewat news,minister hanif faisol said the ethanol mixture lacked fuel fuel content via news,0.0,neutral
dasar sumber afdc penn state extension campur etanol e kurang efisiensi bahan bakar etanol punya energi lebih rendah bensin arti e punya energi bensin murni jadi konsumsi naik sedikit jarak sama efek,basic source afdc penn state extension mix ethanol e less fuel efficiency ethanol has lower energy petrol meaning e has pure petrol energy so consumption increases slightly distance same effect,-0.023809523809523808,negative
nevi zuairina bijak campur etanol terap tahap hati hati topp bu customer care,"nevi zuairina is wise to mix ethanol using a careful step, ma'am, customer care",0.3,positive
jurnalpatrolinews jakarta rencana perintah terap bijak mandatori bahan bakar campur etanol besar e produk bensin mulai jadi perhati publik kalang industri energi,jurnalpatrolinews jakarta plans for mandatory wise implementation of large ethanol blended fuels and gasoline products are starting to attract public attention among the energy industry,0.22857142857142856,positive
etanol bisa hemat bbm import berapa besar etanol apa produksi dalam negeri kalau pakai etanol harga bbm apa bisa lebih rendah etanol campur pertalite pertamax kata tidak subsidi,"how much ethanol can be imported? how much ethanol is produced domestically? if you use ethanol, can fuel prices be lower? ethanol mixed with pertalite pertamax says no subsidies",0.13333333333333333,positive
mau etanol kali lebih mahal mau mau bodoh pakai campur mtbe aman mesin murab racun lingkung,"if you want ethanol, it's more expensive, if you want to be stupid, use a mixture of mtbe, which is safe for an environmentally toxic murab machine",-0.07499999999999998,negative
hi kalau tidak pakai campur etanol pasrah pakai campur mtbe racun turun performa banding dampak lingkung,"hi, if you don't use the ethanol mix, give up using the mtbe mix, the poison will decrease the performance compared to the environmental impact",0.0,neutral
hi mesin kendara tahun an lebih bandel mesin baru kualitas logam buruk kenapa malah protes campur etanol ramah lingkung bukan protes produsen kendara sunat kualitas mesin,"hi, vehicle engines from 2019 are more stubborn, new engines have poor metal quality, why are you protesting against the environmentally friendly ethanol mixture instead of protesting vehicle manufacturers circumcising engine quality?",0.15284090909090908,positive
fitra eri tolak campur etanol luas etanol milik densitas energi lebih rendah bensin murni turun tenaga mesin tingkat konsumsi bahan bakar khawatir etanol tarik air sifat korosif potensi rusak komponen mesin,fitra eri rejects widespread ethanol blending ethanol belongs to lower energy density pure gasoline decreases engine power fuel consumption levels worry ethanol attracts water corrosive properties potential damage to engine components,0.10714285714285714,positive
hi kenapa fitra erri sebut ahli mesin malah tolak campur etanol bensin,"hi, why do fitra erri say mechanical experts refuse to mix ethanol with petrol?",0.0,neutral
hi mana lebih ramah lingkung naik oktan bensin campur etanol mtbe,"hi, which is more environmentally friendly, increasing the octane of petrol mixed with mtbe ethanol",0.2916666666666667,positive
sekarang mungkin besok bodoh bilang bbm campur etanol pertamina mungkin tau guna bbm campur etanol,now maybe tomorrow it's stupid to say fuel mixed with ethanol. pertamina might know the use of fuel mixed with ethanol,-0.26666666666666666,negative
bahaya campur etanol,dangers of mixing with ethanol,0.0,neutral
ini akal an buat issue etanol jelas campur etanol lebih banyak rugi malah mau tingkat kadar bbm negeri bbm murni kandung etanol kemarin kan beli pertamina cara impor sekarang barang,"this is common sense for the ethanol issue, obviously mixing with ethanol will result in more losses, even if you want to level domestic fuel levels, pure fuel contained ethanol yesterday, right? buy pertamina, how to import goods now?",0.11666666666666665,positive
perintah tingkat campur etanol bensin khawatir parah deforestasi lingkung,the gasoline ethanol blending level orders fear severe environmental deforestation,0.0,neutral
etanol ch ch lebih polar larut air bensin campur ch ch ch ch ch ch ch ch ch ch ch ch ch ch ch non polar tidak larut air,ethanol ch ch more polar water soluble gasoline mix ch ch ch ch ch ch ch ch ch ch ch ch ch ch ch non polar water insoluble,0.11111111111111112,positive
menteri campur etanol kurang kandung sulfur bbm,minister mixes ethanol with less sulfur content in fuel,-0.16666666666666666,negative
kalian percaya pertamina pertamina pasti tidak campur etanol pertalite,do you believe pertamina? pertamina definitely doesn't mix pertalite ethanol,0.0,neutral
benar etanol lama pakai campur bbm banyak negara as e etanol umum guna brasil campur hingga e e kendara fleksibel negara india china eropa terap tingkat oktan kurang,"it's true that old ethanol is used to mix fuel in many countries, usa, general ethanol is used in brazil, mixed up to e, flexible driving, india, china, europe, low octane level is applied",0.16666666666666666,positive
benar negara etanol pakai buat campur bbm,it's true that countries use ethanol to mix fuel,0.35,positive
wakil ketua majelis musyawarat rakyat mpr eddy soeparno ingat perintah jangan impor etanol campur bahan bakar minyak bbm jangan etanol sebut produksi volume butuh negeri paksa,"deputy chairman of the people's deliberative council mpr eddy soeparno remembers the order not to import ethanol mixed with fuel oil, don't use ethanol to say that volume production requires a forced government",-0.15000000000000002,negative
jangan kasih tahu campur etanol naik,don't tell me to mix the ethanol up,0.0,neutral
bodoh kau etanol sama alkohol memang ramah lingkung bodoh kalau minum kamu kali coba minum bbm produk as pakai campur racun mtbe kritik sah pakai otak,"you're stupid, ethanol and alcohol are environmentally friendly, stupid if you drink, try drinking fuel, us products, use a mixture of mtbe poison, criticism is valid, use your brain",-0.40833333333333327,negative
honda nyata motor model baru rancang bisa pakai bbm e campur etanol benar langkah maju dukung transisi energi amp kurang gantung bahan bakar fosil,"real honda motorbike, new model, design, can use fuel and mixed with ethanol, true step forward to support the energy transition and less dependence on fossil fuels",0.10393939393939393,positive
pabrikan motor tidak komplai campur etanol bbm mesin aman aman,motorcycle manufacturers do not complain that mixing ethanol with engine fuel is safe,0.5,positive
begini lur etanol jadi campur bbm bikin tidak gantung impor minyak mentah etanol bisa produksi sendiri,this is how ethanol is mixed with fuel so you don't have to rely on importing crude oil. ethanol can be produced yourself,-0.35,negative
biosolar campur persen minyak sawit tidak masalah tidak karat bocor turun performa etanol cuma persen tidak rasa pengunaan hari hari,"biodiesel mixed with a percentage of palm oil, no problem, no rust leaks, the ethanol performance decreases, only the percentage doesn't feel like it's used day by day",0.0,neutral
lihat makin langka bbm makin warga bernapsu bakar bensin campur etanol,"you see, the more fuel is scarce, the more people are craving petrol mixed with ethanol",0.3333333333333333,positive
wajib tahu campur etanol,must know how to mix ethanol,0.0,neutral
pertamina pasti tidak campur etanol bahan bakar pertalite jual spbu pj corporate secretary pertamina patra niaga roberth mv jelas pertalite bensin ron hasil campur komponen hidrokarbon kilang bukan bioetanol tegas,"pertamina definitely does not mix ethanol with fuel, pertalite sells gas stations, pj corporate secretary, pertamina patra niaga, robert mv, it is clear that pertalite gasoline, ron, is the result of mixing refinery hydrocarbon components, not bioethanol.",0.03333333333333334,positive
bukan tidak mungkin tiap tahun kalau campur etanol bengsin dipush lebih banyak,"it is not impossible that every year, if mixed with ethanol, more petrol is pushed",0.27777777777777773,positive
bodoh kau masalah produsen nyunat kualitas logam salah etanol kendara tahun an aman bos kok malah bodoh nyefong minta pakai campur racun mtbe kalau kamu tidak bodoh mah protes produsen kendara kenapa kualitas jadi busuk,"you're stupid, you're the problem with circumcision producers, the quality of the metal is wrong, the vehicle's ethanol is safe this year, boss, why are you so stupid, you're asking to use mtbe poison, if you're not stupid, the vehicle manufacturers are protesting, why is the quality so bad?",-0.3166666666666666,negative
buzzer aseng begini kasih atur pakai bahan ramah lingkung malah nyefong pakai campur mtbe produk as sangat racun as sendiri larang pakai mtbe wajib pakai etanol kok malah jual indonesia tetap pakai bahan racun sebut,"buzzer aseng like this, tell me to use environmentally friendly materials, instead i use a mixture of mtbe, us products are very toxic, the us itself is prohibited from using mtbe, you have to use ethanol, why do you sell it, indonesia still uses toxic materials, you say",0.2875,positive
harga etanol tara minyak bumi dimurahin bagaimana memang mau pakai campur mtbe produk as lebih murah sangat racun,the price of ethanol is cheaper than petroleum. how do you really want to use a cheaper us product mtbe mix? it's very toxic,0.2,positive
mending sedikit lebih boros aman ramah lingkung tidak racun produk as pakai campur mtbe bagi negara bagi as pakai mtbe larang wajib pakai campur etanol kok malah pasar indonesia pakai campur mtbe sangat racun kan bodoh,"it's better to be a little more wasteful, safe, environmentally friendly, not toxic, us products use mtbe mixture. for us countries, use mtbe. it's prohibited to use ethanol mixture. why, in fact, the indonesian market uses mtbe mixture, it's very toxic, isn't it stupid?",0.15535714285714283,positive
toyota nilai debat soal bbm pertamina kandung etanol terlalu lebih wakil presiden direktur tmmin bob azam kata luar negeri campur etanol bahan bakar justru jauh lebih tinggi mulai e e thailand hingga e bahkan e,"toyota's value of the debate about pertamina's fuel is that the ethanol content is too high. deputy president director of tmmin, bob azam, said that foreign countries mixed with ethanol fuel are actually much higher, starting from thailand to e and even e.",0.05700000000000001,positive
beberapa negara guna etanol campur bensin kendara indonesia brasil e e hingga e amerika serikat e e india china pilot beberapa kota thailand e e kanada argentina negara uni eropa prancis,several countries use ethanol mixed with motorized gasoline indonesia brazil e e to e united states e e india china pilot several cities thailand e e canada argentina european union countries france,0.0,neutral
pertamax green kandung etanol harga rp l geetuu he he he pertamina pasti tidak campur etanol pertalite,"pertamax green contains ethanol, price idr l geetuu he he he pertamina definitely doesn't mix pertalite ethanol",-0.1,negative
campur etanol mentok indonesia bisa rusak tank etanol cair air jadi bisa buat lebih cepat tank air ada bawah makanya rusak cepat,mixing ethanol stuck in indonesia can damage the water liquid ethanol tank so it can be made faster. the water tank is at the bottom so it breaks quickly,0.3333333333333333,positive
waspada banyak konten sesat pertalite tidak campur etanol,beware of lots of misleading content. pertalite does not mix with ethanol,0.0,neutral
masih banyak tanya kena campur etanol pertalite misal berapa kurang tenaga mesin akibat campur etanol etanol bensin bisa timbul rusak mesin akibat etanol bisa ikat air udara,"there are still lots of questions about mixing ethanol with pertalite, for example, how much less engine power is caused by mixing ethanol with gasoline? can engine damage occur because ethanol can bind air and water?",-0.16666666666666666,negative
pakar otomotif itb yannes martinus pasaribu sebut bahan bakar campur etanol persen e aman guna mobil keluar sesuai standar mesin euro mobil keluar saran pakai etanol persen e periksa,itb automotive expert yannes martinus pasaribu says fuel mixed with ethanol percent e is safe for cars out of compliance with euro engine standards. cars out of suggestions for using ethanol percent e check,0.25,positive
dampak campur etanol bbm dirasain banyak negara langsung hasil lingkung lebih sehat,many countries feel that the impact of fuel ethanol mixture directly results in a healthier environment,0.3,positive
bodoh apa negara eropa amerika tolak bbm campur etanol jabat negara kembang keras kepala lagak tahu benar dapat pikir deh kalau kamu habis beli mobil bagus terus isi bbm busuk apa tidak malah rugi beli mobil mahal,is it stupid that european countries and america refuse fuel mixed with ethanol in the head of a developing country that is stubborn and doesn't really know how to think about it if you buy a good car and then fill it with rotten fuel or don't you lose out on buying an expensive car?,-0.06666666666666665,negative
dampak negatif campur etanol pertalit,negative impact of pertalite ethanol mixture,-0.3,negative
guru besar fakultas teknik mesin dirgantara itb tri yus widjajanto ikut bahas kait guna etanol campuan bbm,"professor of the faculty of aerospace mechanical engineering, itb, tri yus widjajanto, took part in discussing the use of ethanol as a fuel mixture",0.0,neutral
justru campur etanol buat kurang impor bbm murni dorong industri tebu amp jagung lokal perintah bangun ekosistem bioetanol meski tani dapat pasar bukan malah kasih untung impor arah bijak mandiri energi bukan balik,"instead, mix ethanol to reduce imports of pure fuel, encourage local sugar cane and corn industries, order to build a bioethanol ecosystem, even though farmers get a market, it doesn't give profits, imports are a wise direction for energy independence, not return",0.30476190476190473,positive
tengah pro kontra soal campur etanol bbm perintah umum konsumsi pertalite tahun turun nyata malah non subsidi jual tingkat,"in the midst of the pros and cons regarding mixing ethanol with fuel, the general order is that pertalite consumption this year has dropped significantly, even with non-subsidized sales levels",0.21250000000000002,positive
beberapa negara pakai campur etanol brasil e as e kanada prancis china india thailand argentina baru vietnam alih e tahun indonesia rencana e dampak positif kurang emisi lebih ramah lingkung negatif bisa korosi komponen khusus,"some countries use mixed ethanol, brazil, usa, canada, france, china, india, thailand, new argentina, vietnam, over the year, indonesia, plan, positive impact, less emissions, more environmentally friendly, negative, corrosion of special components",0.14113906926406927,positive
bbm campur air etanol bisa pisah lalu fase separasi biar campur endap lapis bawah air etanol lebih berat bisa kuras sedot lapis atas bensin kadar etanol lebih rendah murni lebih lanjut guna aditif,"fuel mixed with water, ethanol, can be separated, then phase separated so that the mixture settles, the bottom layer of water, the heavier ethanol, can be drained, sucked up, the top layer of gasoline, lower ethanol content, pure, further used as an additive",0.17857142857142858,positive
soal ada bbm tidak sesuai spek minta konsumen geser soal baik buruk campur etanol bbm hingga mau bikin bijak mandatory minimal kandung etanol bbm hadehhhh,"regarding fuel that does not meet the specifications, ask consumers to shift the question of the good and the bad of mixing fuel ethanol until they want to make a mandatory minimum mandatory fuel ethanol content, hadehhhh",5.551115123125783e-17,positive
simpan terlalu lama campur bbm etanol bisa picu korosi karat bagi logam sistem bahan bakar turut kondisi lebih risiko motor keluar lama guna material tahan etanol,keeping it too long mixed with ethanol fuel can trigger rust corrosion on the metal of the fuel system and also increases the risk of the motor being out for a long time using ethanol-resistant materials,-0.03333333333333333,negative
bukti mobil lama pak campur etanol bbm,proof that the old car was mixed with fuel ethanol,0.05,positive
klaim dasar etanol punya energi lebih rendah bensin jadi campur e bisa turun tenaga mesin sedikit tingkat konsumsi bbm sumber eia oktane lebih tinggi bisa bantu performa mesin tentu transisi etanol,"the basic claim is that ethanol has lower energy than gasoline, so mixing e can reduce engine power slightly, fuel consumption levels higher octane eia sources can help engine performance, of course the ethanol transition",0.02777777777777778,positive
nyata etanol campur tidak salah dong sebut bbm oplos harga mahal,it's true that mixed ethanol isn't wrong to call mixed fuel expensive,-0.13,negative
tri yuswidjajanto pakar otomotif energi institut teknologi bandung jelas teknis kendara indonesia siap guna bensin campur etanol hingga persen kalau etanol harga bbm bisa turun dong,"tri yuswidjajanto, automotive energy expert, bandung institute of technology, it is clear that indonesian vehicle engineering is ready to use petrol mixed with ethanol up to a percent if it is ethanol, fuel prices can go down, bro.",0.036111111111111115,positive
benar banyak negara as e brasil hingga e murni negara eropa guna campur etanol bbm efisiensi lingkung vietnam bahkan alih total tahun sumber wikipedia amp lapor,"it's true that many countries such as brazil and pure european countries use ethanol as fuel, vietnam's environmental efficiency even changed the total year source wikipedia & report",0.1773809523809524,positive
campur bbm etanol lebih aman guna kendara tenaga listrik,mixing ethanol fuel is safer for electric vehicles,0.0,neutral
antisipasi korosi tangki akibat campur etanol bbm indonesia e e sedang dorong perintah saran modifikasi ganti tangki bahan anti korosi plastik coated steel upgrade selang seal amp pompa bbm material tahan etanol misal,anticipating tank corrosion due to mixed ethanol fuel indonesia e e is currently pushing orders for modification suggestions replace tank plastic anti-corrosion material coated steel upgrade hose seal amp fuel pump ethanol resistant material e.g.,-0.041666666666666664,negative
bodoh bilang tidak negatif dampak negatif utama campur bbm etanol potensi rusak komponen bahan karet plastik korosi tangki salur bahan bakar konsumsi bbm lebih boros kandung energi lebih rendah,"stupid people say it's not negative, the main negative impact of mixing ethanol fuel is the potential for damage to components, rubber, plastic, tank corrosion, fuel lines, wasteful fuel consumption, lower energy content",-0.15666666666666665,negative
nyata sebut bagi besar benar dasar sumber cnn indonesia afdc etanol dapat kurang tenaga mesin turun energi campur e sebab rusak korosi mesin lama serap air hingga karat,"it's real, it's true that the basic source of cnn indonesia afdc ethanol can reduce engine power, reduce mixed energy, cause damage, corrosion, old engine absorbs water until it rusts",0.15624999999999997,positive
campur etanol bbm cari untung kalau tidak campur sedikit uang oleh,mix ethanol fuel looking for profit if not mix a little money by,-0.1875,negative
beberapa negara guna campur etanol bbm bensin brasil hingga e amerika serikat e e india e tiongkok kolombia negara eropa prancis jerman e vietnam rencana alih penuh tahun indonesia target e,"several countries to mix ethanol as petrol fuel, brazil to the united states, india, china, colombia, european countries, france, germany, vietnam, indonesia's full year transfer plan, target e",0.11666666666666665,positive
sebut negara bbm guna campur etanol kata sih pentol korek bahlil,"call the fuel country to mix with ethanol, say the bahlil lighter",0.0,neutral
campur etanol rendah e banyak kendara modern keluar sistem injeksi tidak perlu spesifikasi khusus aman guna material kompatibel kendara lawas mesin kecil bisa risiko korosi,"mixed with low ethanol, many modern vehicles have an injection system that doesn't need special specifications, safe for compatible materials, older vehicles, small engines can be at risk of corrosion",0.1842261904761905,positive
urus etanol kenapa baru ribut sekarang,"take care of ethanol, why is there such a fuss now?",0.0,neutral
nyata menteri esdm bahlil lahadalia benar banyak negara guna campur etanol e bbm as standar banyak negara bagi inggris sejak thailand wajib india capai kini e eropa prancis jerman brazil,minister of energy and mineral resources bahlil lahadalia stated that it is true that many countries use ethanol and fuel as the standard for many countries for the uk since thailand has become mandatory for india to reach now in europe france germany brazil,0.3375,positive
kemarenn oplos entah pakai campur apa sekarang oplos pakai etanol aduh entah apa jadi heran kok presiden diam lihat laku lebih baik import mesin rusak,"yesterday it was mixed, i don't know what it was mixed with, now it's mixed with ethanol, oh, i don't know what, so it's surprising why the president is silent, seeing that it's better to import damaged machines.",0.19999999999999998,positive
bagi besar mobil modern indonesia toyota avanza xpander model sejak an aman pakai campur etanol hingga e kadar lebih tinggi e e butuh kendara flex fuel modifikasi anti korosi cek buku pandu mobil,"for most modern indonesian cars, toyota avanza",0.35,positive
campur etanol bensin e punya efek positif kurang emisi polutan tingkat oktan anti knocking lebih ramah lingkung baru negatif turun efisiensi bahan bakar mileage kurang bisa korosi komponen mesin tidak,"mixed with ethanol, e-gasoline has a positive effect, reduces pollutant emissions, anti-knocking octane level, is more environmentally friendly, new negative, decreases fuel efficiency, mileage, less corrosion of engine components, no",0.1102813852813853,positive
beberapa negara guna campur etanol bensin amerika serikat e umum brasil e wajib india target e thailand argentina kolombia e negara eropa swedia prancis e sedia brasil as produsen,several countries for mixing ethanol gasoline united states e general brazil e mandatory india target e thailand argentina colombia e european countries sweden france e available brazil us producers,0.11250000000000002,positive
suruh jawab arti base fuel apa kamu kalau jual base fuel jual base fuel campur apa buyer butuh sesuai minta bisa racik bbm sesuai standar performa proses campur etanol bisa masing buyer racik bbm,"ask me to answer what is the meaning of base fuel? if you sell base fuel, sell mixed base fuel, what does the buyer need, according to your request, can you mix fuel according to the performance standards of the ethanol mixing process? each buyer can mix fuel.",-0.6000000000000001,negative
kata fitra eri etanol aman guna bahan bakar asal sesuai standar takar teknologi mesin modern rancang kompatibel campur etanol jadi tidak perlu khawatir lebih,"fitra eri said that ethanol is safe to use as fuel as long as it meets the measuring standards, modern engine technology is designed to be compatible with ethanol mixtures, so you don't need to worry any more",0.2875,positive
kata fitra eri etanol aman guna bahan bakar asal sesuai standar takar teknologi mesin modern rancang kompatibel campur etanol jadi tidak perlu khawatir lebih,"fitra eri said that ethanol is safe to use as fuel as long as it meets the measuring standards, modern engine technology is designed to be compatible with ethanol mixtures, so you don't need to worry any more",0.2875,positive
angka jauh bawah batas toleransi mesin kendara modern tidak perlu masalah guna etanol bbm bukan baru banyak negara jauh lebih maju terap campur bahan bakar basis bioetanol,the figure is far below the tolerance limit for modern motor vehicles. there is no problem using ethanol as fuel. it is not new that many more advanced countries apply bioethanol-based fuel mixtures.,0.271969696969697,positive
campur etanol bbm bukan sekadar inovasi jalan daya ekonomi rakyat,mixing ethanol with fuel is not just an innovation for people's economic power,0.2,positive
perintah wajib campur etanol bbm begini dampak kendara,"the order to mix fuel ethanol is mandatory, this is the impact on driving",0.0,neutral
klaim bagi besar benar banyak negara guna campur etanol bahan bakar brasil e e as e e india e thailand e e argentina e jerman amp prancis e filipina e vietnam e china campur rata rata,claims for large indeed many countries to mix ethanol fuel brazil e e as e e india e thailand e e argentina e germany amp france e philippines e vietnam e china mix average,0.1880952380952381,positive
menteri energi sumber daya mineral esdm bahlil lahadalia tegas etanol layak guna campur bahan bakar minyak bbm turut bukti banyak negara lebih pakai campur etanol bensin,"minister of energy, mineral resources, esdm, bahlil lahadalia, stated that ethanol is suitable for mixing with fuel, including evidence that many countries prefer to use ethanol as a mixture for gasoline.",0.525,positive
benar campur etanol bbm bisa buat konsumsi lebih boros etanol punya energi lebih rendah bensin murni campur e turun efisiensi efek minimal hampir tidak asa motor cek spesifikasi,"it's true that mixing fuel with ethanol can make consumption more wasteful. ethanol has lower energy. pure gasoline mixed with lower efficiency has a minimal effect, it's almost impossible to check the motorbike specifications.",0.049603174603174614,positive
analisis campur etanol e bensin punya sisi positif negatif kendara motor lebih lebih ramah lingkung kurang emisi cowok oktana lebih tinggi kurang gantung minyak impor kurang efisiensi bahan bakar sedikit,"analysis of mixing ethanol and gasoline has positive and negative sides, motorbike driving is more environmentally friendly, less emissions, higher octane, less consumption of imported oil, less fuel efficiency",0.06903409090909092,positive
guna etanol bbm campur e milik dampak lingkung positif kurang emisi ayo rumah kaca hingga banding bensin murni bakar lebih sempurna sifat baru negatif produksi etanol jagung bisa sebab deforestasi,"the use of ethanol fuel mixed with e has a positive environmental impact, less emissions, come on, greenhouses, compared to pure gasoline, it burns more perfectly, new negative characteristics, corn ethanol production can cause deforestation",0.08732220160791589,positive
harga bioetanol campur bbm atur perintah via hip esdm rp liter oktober biasa bahan nabati energi etanol teknis industri lab jual bebas pasar online harga lebih tinggi rp liter,price of bioethanol mixed fuel arrange orders via hip esdm rp liter october regular vegetable ingredients ethanol energy technical industrial lab free sale online market higher price rp liter,0.13,positive
harga bioetanol campur bbm indonesia oktober rp per liter dasar hip resmi menteri esdm harga turun rp september etanol teknis bisa capai rp liter pasar online,price of bioethanol mixed with fuel in indonesia october rp per liter hip basis official minister of energy and mineral resources price drops rp september ethanol technically can reach rp liter online market,0.0,neutral
lewat campur etanol bbm tani kerja lokal punya masa depan lebih cerah,"by mixing ethanol with fuel, local farmers have a brighter future",0.0,neutral
campur etanol buat kejar jadi ron berapa oplos kualitas paling jelek sekali asia harga tidak lebih murah pakai malah makin boros mesin bisa makin cepat rusak kurang bajing bagaimana coba,mix ethanol to make a chase so ron how much oplos is the worst quality in asia the price is not cheaper to use instead the more wasteful the machine can break faster the less squirrels how to try,-0.11666666666666667,negative
guru besar itb sama amat ekonomi bijak publik beri pandang kena bijak campur etanol bbm gulir menteri bahlil,"itb professor, very wise economics, public gives views on how wise it is to mix ethanol fuel, minister bahlil",0.5366666666666666,positive
dasar umum resmi menteri esdm bahlil oktober bijak e mandatori tuju presiden prabowo bukan sekadar harap wajib campur etanol bbm mandiri energi sumber cnbc kompas regulasi euro,"official general principles of the minister of energy and mineral resources bahlil october wise e mandatory for president prabowo, not just please be obliged to mix ethanol, fuel, independent energy sources, cnbc compass, euro regulations",0.25,positive
beberapa negara pakai campur etanol bbm as e brasil e india e target e ue e e china e beberapa provinsi indonesia rencana e industri otomotif siap kendara lokal bisa pakai hingga etanol masalah kata,"several countries use mixed fuel ethanol, brazil, india, target, ue, china, several indonesian provinces, plan, local ready-to-drive automotive industry, can use up to ethanol, word problems",0.0,neutral
pertamina guna bioetanol etanol bahan organik tebu singkong campur beberapa bbm misal pertamax green etanol pertalite resmi nyata tidak kandung etanol dasar nyata pertamina,"pertamina uses bioethanol ethanol, organic material, cassava sugar cane, mixed with several fuels, for example, pertamax green ethanol, real official pertalite does not contain real base ethanol, pertamina",-0.2,negative
campur etanol rendah e umum aman mesin kendara modern bisa sebab korosi lama non kompatibel pertamina tegas pertalite tidak campur etanol hoaks cek sumber resmi info baru,"mixing low ethanol e is generally safe for modern driving engines, it can cause old corrosion, non-compatibility, pertamina is firm, pertalite does not mix ethanol, hoaxes, check official sources for new information",0.1227272727272727,positive
perintah tengah siap peta jalan guna etanol campur bahan bakar minyak bbm menteri energi sumber daya mineral esdm bahlil lahadalia jelas campur etanol besar persen bbm tuju kurang gantung impor,"the order is currently preparing a roadmap for using ethanol mixed with fuel, fuel, energy minister, mineral resources, esdm, bahlil lahadalia, clearly mixing ethanol, large percent of fuel, aiming for less dependence on imports",0.029523809523809525,positive
legislator minta perintah tidak impor etanol campur bbm e,legislators ask for order not to import ethanol mixed with fuel e,0.0,neutral
sedikiiit lebih boros performa mesin lebih jaga ramah lingkung performa mesin lebih jaga oktan ron pertalite oktan pertamax oktan etanol campur pertalite pertamax etanol naik oktan pertalite pertamax oktan,"a little more wasteful, engine performance, more environmentally friendly, engine performance, more maintenance of octane, pertalite, pertamax octane, mixed ethanol octane, pertalite pertamax, ethanol, increase octane, pertalite pertamax octane",0.28125,positive
bbm bakal ubah bahlil wajib campur etanol siap siap harga naik i trijaya update,"fuel will change that it must be mixed with ethanol, get ready for prices to rise i trijaya update",0.1,positive
benar brasil pionir guna etanol bahan bakar utama tebu wajib campur hingga etanol e bensin bahkan e beberapa daerah terap nasional sejak lama kurang gantung minyak,"it's true that brazil is a pioneer in using ethanol as the main fuel, sugar cane must be mixed with ethanol and petrol, and even in some national areas there has long been less dependence on oil.",0.059999999999999984,positive
wakil presiden direktur pt toyota motor manufacturing indonesia tmmin bob azam nilai wacana perintah kait campur persen etanol e bahan bakar minyak bbm bisa dampak tumbuh ekonomi nasional bob temu karawang jawa barat,vice president director of pt toyota motor manufacturing indonesia tmmin bob azam discourse value hook order mix percent ethanol e fuel oil fuel can have an impact on national economic growth bob temu karawang west java,0.2,positive
campur etanol persen arti bahan bakar punya manfaat lipat buat indonesia rakyat,mixing percent ethanol means the fuel has multiple benefits for the indonesian people,0.0,neutral
impor etanol lebih mati produk gula negeri tetes tebu molase negeri tidak serap tani alami rugi cukup besar mau buat campur e bahan pasti masih import campur etanol lebih murah,"ethanol imports are deader, domestic sugar products, molasses, domestic molasses are not absorbed, farmers experience quite large losses, if they want to mix the ingredients, it's definitely still cheaper to import mixed ethanol.",0.010714285714285713,positive
lebih banyak serap hasil tani lapang kerja tambah bbm campur etanol siap bantu,"absorb more agricultural products in the field, work, add fuel mixed with ethanol, ready to help",0.2333333333333333,positive
etanol sifat higroskopis tarik kelembaban air bisa sebab korosi karat tangki bensin logam baja motor utama model lama tidak rancang campur etanol pertalite resmi pertamina tidak kandung etanol,ethanol's hygroscopic properties attract water moisture which can cause corrosion rust gas tank metal steel old model main motor not designed to mix ethanol pertamina's official pertalite does not contain ethanol,0.13333333333333333,positive
campur etanol e umum aman bagi besar kendara modern pasca modifikasi as eropa kendara lama mesin kecil kapal bisa risiko korosi pisah fase simpan lama cek manual kendara,"mixed with ethanol e is generally safe for large modern vehicles, post-modification, usa, europe, old vehicles, small engines, ships, there is a risk of phase separation corrosion, long storage, check the vehicle manual",0.10204081632653063,positive
etanol tebu amp jagung bantu tani lokal wujud energi bersih indonesia baca lebih lanjut lalu link,sugar cane & corn ethanol helps local farmers create clean energy in indonesia. read more then link,0.2888888888888889,positive
esdm dorong campur etanol bensin tingkat oktan amp kurang emisi karbon,esdm boost mix ethanol gasoline octane level amp less carbon emissions,-0.16666666666666666,negative
data baru oktober indonesia produksi kalau bioetanol per tahun masih impor kalau perintah baru tuju mandat e campur etanol bensin kurang impor bahan tebu sedang kembang via food,new data for october indonesia's production if bioethanol per year is still imported if the new order goes to mandate e mixed with ethanol petrol less imports of sugarcane material are growing via food,0.026515151515151512,positive
biofuel indonesia campur bbm pakai sawit jadi biosolar b tuju b bensin gerak tuju campur bensin pakai etanol amrik e nama etanol bisa turun jagung as tebu brasil kalau tidak salah lama an dengee jadi,indonesian biofuel mixed with fuel using palm oil to make biodiesel b heading b petrol moving towards mixing petrol using american ethanol e the name ethanol can come down to corn as brazilian sugar cane if i'm not mistaken it'll take a long time and hear it will be,-0.0513888888888889,negative
